url,slug,lastmod,title,date_published,date_modified,author,status,output_dir,error
https://www.seobythesea.com/2011/08/google-patents-seeing-with-your-hand/,google-patents-seeing-with-your-hand,2020-07-25T19:03:33+00:00,Google Patents Seeing with your Hand,2011-08-30T03:13:35+00:00,2020-07-25T12:03:33+00:00,Bill Slawski,archived,archive/posts/google-patents-seeing-with-your-hand,
https://www.seobythesea.com/2006/09/reranking-search-results-based-upon-mobile-friendliness-and-removing-unfriendly-sites/,reranking-search-results-based-upon-mobile-friendliness-and-removing-unfriendly-sites,2020-07-25T19:13:57+00:00,Reranking Search Results Based Upon Mobile Friendly Sites,2006-09-24T11:18:05+00:00,2020-07-25T12:13:57+00:00,Bill Slawski,archived,archive/posts/reranking-search-results-based-upon-mobile-friendliness-and-removing-unfriendly-sites,
https://www.seobythesea.com/2014/09/google-decided-authoritative-query/,google-decided-authoritative-query,2020-07-26T13:59:10+00:00,Has Google Decided you Create Authoritative Content for a Query?,2014-09-07T21:15:18+00:00,2020-07-26T06:59:10+00:00,Bill Slawski,archived,archive/posts/google-decided-authoritative-query,
https://www.seobythesea.com/2010/01/the-lost-google-im-feeling-bored-button/,the-lost-google-im-feeling-bored-button,2020-07-26T18:58:27+00:00,The Lost Google I'm Feeling Bored Button,2010-01-12T15:48:44+00:00,2020-07-26T11:58:27+00:00,Bill Slawski,archived,archive/posts/the-lost-google-im-feeling-bored-button,
https://www.seobythesea.com/2007/08/patent-filings-on-google-finance-provide-a-glimpse-at-googles-financial-news-gathering/,patent-filings-on-google-finance-provide-a-glimpse-at-googles-financial-news-gathering,2020-07-26T19:10:16+00:00,Patent Filings on Google Finance Provide a Glimpse at Google's Financial News Gathering,2007-08-31T09:17:32+00:00,2020-07-26T12:10:16+00:00,Bill Slawski,archived,archive/posts/patent-filings-on-google-finance-provide-a-glimpse-at-googles-financial-news-gathering,
https://www.seobythesea.com/2014/09/peer-document-titles-anchor-text-facts/,peer-document-titles-anchor-text-facts,2020-07-26T19:41:56+00:00,Looking at Related Documents Titles and Anchor Text when Collecting Facts about an Entity,2014-09-01T18:58:01+00:00,2020-07-26T12:41:56+00:00,Bill Slawski,archived,archive/posts/peer-document-titles-anchor-text-facts,
https://www.seobythesea.com/2014/08/extracting-facts-for-entities-from-sources/,extracting-facts-for-entities-from-sources,2020-07-26T19:51:55+00:00,Extracting Knowledge Base Facts for Entities from Sources such as Wikipedia Titles and Infoboxes,2014-08-31T18:24:12+00:00,2020-07-26T12:51:55+00:00,Bill Slawski,archived,archive/posts/extracting-facts-for-entities-from-sources,
https://www.seobythesea.com/2014/09/new-panda-update-new-panda-patent/,new-panda-update-new-panda-patent,2020-07-26T22:46:22+00:00,New Panda Update; New Panda Patent,2014-09-29T18:44:56+00:00,2020-07-26T15:46:22+00:00,Bill Slawski,archived,archive/posts/new-panda-update-new-panda-patent,
https://www.seobythesea.com/2014/07/move-trust-rank-make-room-trust-buttons/,move-trust-rank-make-room-trust-buttons,2020-07-26T22:51:57+00:00,"Move Over TrustRank, Make Room for Trust Buttons",2014-07-02T10:48:26+00:00,2020-07-26T15:51:57+00:00,Bill Slawski,archived,archive/posts/move-trust-rank-make-room-trust-buttons,
https://www.seobythesea.com/2013/08/relationships-search-entities/,relationships-search-entities,2020-07-26T23:55:38+00:00,Relationships between Search Entities,2013-08-26T22:18:24+00:00,2020-07-26T16:55:38+00:00,Bill Slawski,archived,archive/posts/relationships-search-entities,
https://www.seobythesea.com/2013/07/google-anchor-text-snippets/,google-anchor-text-snippets,2020-07-27T00:03:24+00:00,Google Patents Anchor Text Snippets,2013-07-26T00:26:58+00:00,2020-07-26T17:03:24+00:00,Bill Slawski,archived,archive/posts/google-anchor-text-snippets,
https://www.seobythesea.com/2013/07/google-classify-pages-hierarchical-categories-urls/,google-classify-pages-hierarchical-categories-urls,2020-07-27T00:25:30+00:00,How Google May Classify Pages Using Hierarchical Categories in URLs,2013-07-12T07:37:27+00:00,2020-07-26T17:25:30+00:00,Bill Slawski,archived,archive/posts/google-classify-pages-hierarchical-categories-urls,
https://www.seobythesea.com/2013/05/google-rank-sites-quality-ratings/,google-rank-sites-quality-ratings,2020-07-27T00:29:47+00:00,How Google May Rank Web Sites Based on Quality Ratings,2013-05-15T22:34:56+00:00,2020-07-26T17:29:47+00:00,Bill Slawski,archived,archive/posts/google-rank-sites-quality-ratings,
https://www.seobythesea.com/2012/10/google-measuring-reading-speed/,google-measuring-reading-speed,2020-07-27T00:37:06+00:00,Is Google Measuring Our Reading Speed of Web Documents?,2012-10-16T11:28:47+00:00,2020-07-26T17:37:06+00:00,Bill Slawski,archived,archive/posts/google-measuring-reading-speed,
https://www.seobythesea.com/2012/05/google-panda-patent/,google-panda-patent,2020-07-27T00:42:03+00:00,The Google Panda Patent?,2012-05-29T10:51:08+00:00,2020-07-26T17:42:03+00:00,Bill Slawski,archived,archive/posts/google-panda-patent,
https://www.seobythesea.com/2012/08/indexing-recent-content-in-search-engines/,indexing-recent-content-in-search-engines,2020-07-27T01:09:17+00:00,Indexing Recent Content in Search Engines,2012-08-16T01:26:31+00:00,2020-07-26T18:09:17+00:00,Bill Slawski,archived,archive/posts/indexing-recent-content-in-search-engines,
https://www.seobythesea.com/2012/06/googles-human-evaluators-local-web-search-algorithm-testing/,googles-human-evaluators-local-web-search-algorithm-testing,2020-07-27T01:15:24+00:00,"Google's Human Evaluators, Local Search, and Web Search Algorithm Testing",2012-06-07T22:27:54+00:00,2020-07-26T18:15:24+00:00,Bill Slawski,archived,archive/posts/googles-human-evaluators-local-web-search-algorithm-testing,
https://www.seobythesea.com/2012/04/googles-comment-patents-web-rankings-influenced-by-commentors-reputations/,googles-comment-patents-web-rankings-influenced-by-commentors-reputations,2020-07-27T01:27:36+00:00,Google's Comment Patents and How Pages' Web Rankings Might Be Influenced by Commentors' Reputations,2012-04-04T05:04:27+00:00,2020-07-26T18:27:36+00:00,Bill Slawski,archived,archive/posts/googles-comment-patents-web-rankings-influenced-by-commentors-reputations,
https://www.seobythesea.com/2013/07/google-parameterless-searches/,google-parameterless-searches,2020-07-27T19:30:56+00:00,Context is King: Google Parameterless Queries,2013-07-04T23:47:34+00:00,2020-07-27T12:30:56+00:00,Bill Slawski,archived,archive/posts/google-parameterless-searches,
https://www.seobythesea.com/2013/04/noise-becomes-signal-voice-queries-accent-scores/,noise-becomes-signal-voice-queries-accent-scores,2020-07-27T19:47:31+00:00,The Noise Becomes the Signal - Voice Queries and Accent Scores,2013-04-10T07:47:49+00:00,2020-07-27T12:47:31+00:00,Bill Slawski,archived,archive/posts/noise-becomes-signal-voice-queries-accent-scores,
https://www.seobythesea.com/2010/05/how-a-search-engine-might-identify-possible-query-suggestions/,how-a-search-engine-might-identify-possible-query-suggestions,2020-07-27T20:18:23+00:00,How Query Suggestions May be Identified by Google,2010-05-26T15:58:17+00:00,2020-07-27T13:18:23+00:00,Bill Slawski,archived,archive/posts/how-a-search-engine-might-identify-possible-query-suggestions,
https://www.seobythesea.com/2011/08/early-google-panda-patents/,early-google-panda-patents,2020-07-27T21:18:31+00:00,Low Quality Content Patents at Google,2011-08-23T08:08:03+00:00,2020-07-27T14:18:31+00:00,Bill Slawski,archived,archive/posts/early-google-panda-patents,
https://www.seobythesea.com/2008/01/remainders-from-2007-good-stuff-i-didnt-get-to-yet/,remainders-from-2007-good-stuff-i-didnt-get-to-yet,2020-07-29T22:56:33+00:00,Remainders from 2007: Good Stuff I Didn't Get to Yet,2008-01-02T13:07:35+00:00,2020-07-29T15:56:33+00:00,Bill Slawski,archived,archive/posts/remainders-from-2007-good-stuff-i-didnt-get-to-yet,
https://www.seobythesea.com/2007/12/and-the-winner-is/,and-the-winner-is,2020-07-29T23:06:37+00:00,And the winner is....,2007-12-28T17:50:00+00:00,2020-07-29T16:06:37+00:00,Bill Slawski,archived,archive/posts/and-the-winner-is,
https://www.seobythesea.com/2007/04/guest-speaking-at-the-university-of-delaware/,guest-speaking-at-the-university-of-delaware,2020-07-29T23:08:02+00:00,Guest Speaking at the University of Delaware,2007-04-30T17:21:12+00:00,2020-07-29T16:08:02+00:00,Bill Slawski,archived,archive/posts/guest-speaking-at-the-university-of-delaware,
https://www.seobythesea.com/2006/06/duplicate-content-issues-and-search-engines/,duplicate-content-issues-and-search-engines,2020-07-31T03:58:17+00:00,Duplicate Content Issues and Search Engines,2006-06-11T12:22:34+00:00,2020-07-30T20:58:17+00:00,Bill Slawski,archived,archive/posts/duplicate-content-issues-and-search-engines,
https://www.seobythesea.com/2006/08/google-looks-at-query-themes-and-reranking-based-upon-editorial-opinion/,google-looks-at-query-themes-and-reranking-based-upon-editorial-opinion,2020-08-03T19:56:44+00:00,Google looks at Ranking Based upon Editorial Opinion,2006-08-22T13:53:53+00:00,2020-08-03T12:56:44+00:00,Bill Slawski,archived,archive/posts/google-looks-at-query-themes-and-reranking-based-upon-editorial-opinion,
https://www.seobythesea.com/2006/06/microsoft-reranking-and-filtering-redundant-information/,microsoft-reranking-and-filtering-redundant-information,2020-08-04T22:05:37+00:00,Microsoft Reranking and Information Redundancy,2006-06-05T21:18:21+00:00,2020-08-04T15:05:37+00:00,Bill Slawski,archived,archive/posts/microsoft-reranking-and-filtering-redundant-information,
https://www.seobythesea.com/2006/10/google-a-cab-intelligent-fleet-services-management/,google-a-cab-intelligent-fleet-services-management,2020-08-06T16:03:20+00:00,Google a Cab - Intelligent Fleet Management,2006-10-03T13:54:13+00:00,2020-08-06T09:03:20+00:00,Bill Slawski,archived,archive/posts/google-a-cab-intelligent-fleet-services-management,
https://www.seobythesea.com/2015/11/google-reading-text-in-images/,google-reading-text-in-images,2020-11-03T23:31:56+00:00,Will Google Start Reading Text in Images on the Web Soon?,2015-11-24T19:56:15+00:00,2020-11-03T15:31:56+00:00,Bill Slawski,archived,archive/posts/google-reading-text-in-images,
https://www.seobythesea.com/2015/11/recalculating-pagerank/,recalculating-pagerank,2020-11-03T23:32:48+00:00,Recalculating PageRank,2015-11-09T13:59:29+00:00,2020-11-03T15:32:48+00:00,Bill Slawski,archived,archive/posts/recalculating-pagerank,
https://www.seobythesea.com/2015/09/answer-boxes-trigger-terms-and-enriched-search-results/,answer-boxes-trigger-terms-and-enriched-search-results,2020-11-03T23:33:54+00:00,"Answer Boxes, Trigger Terms and Enriched Search Results",2015-09-29T11:46:34+00:00,2020-11-03T15:33:54+00:00,Bill Slawski,archived,archive/posts/answer-boxes-trigger-terms-and-enriched-search-results,
https://www.seobythesea.com/2014/06/entity-names-in-google/,entity-names-in-google,2020-11-03T23:36:34+00:00,Finding Entity Names in Google's Knowledge Graph,2014-06-05T22:37:26+00:00,2020-11-03T15:36:34+00:00,Bill Slawski,archived,archive/posts/entity-names-in-google,
https://www.seobythesea.com/2013/11/concept-based-web-search/,concept-based-web-search,2020-11-03T23:38:49+00:00,Concept-Based Web Search,2013-11-04T23:03:50+00:00,2020-11-03T15:38:49+00:00,Bill Slawski,archived,archive/posts/concept-based-web-search,
https://www.seobythesea.com/2013/06/george-bush-is-a-miserable-failure-again-in-googles-knowledge-base/,george-bush-is-a-miserable-failure-again-in-googles-knowledge-base,2020-11-03T23:40:21+00:00,"George Bush is a Miserable Failure Again, in Google's Knowledge Base",2013-06-11T20:23:59+00:00,2020-11-03T15:40:21+00:00,Bill Slawski,archived,archive/posts/george-bush-is-a-miserable-failure-again-in-googles-knowledge-base,
https://www.seobythesea.com/2012/05/all-your-knowledge-bases-belong-to-google/,all-your-knowledge-bases-belong-to-google,2020-11-03T23:43:32+00:00,All Your Knowledge Bases Belong to Google,2012-05-18T11:20:56+00:00,2020-11-03T15:43:32+00:00,Bill Slawski,archived,archive/posts/all-your-knowledge-bases-belong-to-google,
https://www.seobythesea.com/2012/03/new-pagerank-same-as-old-pagerank/,new-pagerank-same-as-old-pagerank,2020-11-03T23:45:39+00:00,"The New PageRank, Same as the Old PageRank?",2012-03-06T08:24:27+00:00,2020-11-03T15:45:39+00:00,Bill Slawski,archived,archive/posts/new-pagerank-same-as-old-pagerank,
https://www.seobythesea.com/2012/03/12-google-link-analysis-methods/,12-google-link-analysis-methods,2020-11-03T23:46:25+00:00,12 Google Link Analysis Methods That Might Have Changed,2012-03-01T03:06:19+00:00,2020-11-03T15:46:25+00:00,Bill Slawski,archived,archive/posts/12-google-link-analysis-methods,
https://www.seobythesea.com/2011/12/10-most-important-seo-patents-part-1-the-original-pagerank-patent-application/,10-most-important-seo-patents-part-1-the-original-pagerank-patent-application,2020-11-03T23:50:14+00:00,10 Most Important SEO Patents: Part 1 - The Original PageRank Patent Application,2011-12-09T10:18:42+00:00,2020-11-03T15:50:14+00:00,Bill Slawski,archived,archive/posts/10-most-important-seo-patents-part-1-the-original-pagerank-patent-application,
https://www.seobythesea.com/2011/03/how-a-search-engine-might-be-able-to-tell-whether-an-image-is-an-advertisement/,how-a-search-engine-might-be-able-to-tell-whether-an-image-is-an-advertisement,2020-11-03T23:57:55+00:00,How a Search Engine May be able to Tell if an Image is an Advertisement Image,2011-03-13T14:21:09+00:00,2020-11-03T15:57:55+00:00,Bill Slawski,archived,archive/posts/how-a-search-engine-might-be-able-to-tell-whether-an-image-is-an-advertisement,
https://www.seobythesea.com/2010/03/how-a-search-engine-might-choose-text-for-quicklinks-or-site-links/,how-a-search-engine-might-choose-text-for-quicklinks-or-site-links,2020-11-04T00:04:06+00:00,How a Search Engine Might Choose Text for Quicklinks or Site links,2010-03-01T01:31:25+00:00,2020-11-03T16:04:06+00:00,Bill Slawski,archived,archive/posts/how-a-search-engine-might-choose-text-for-quicklinks-or-site-links,
https://www.seobythesea.com/2010/01/have-you-ever-seen-delicious-quick-links/,have-you-ever-seen-delicious-quick-links,2020-11-04T00:05:09+00:00,Have You Ever Seen Delicious Quick Links?,2010-01-05T10:40:02+00:00,2020-11-03T16:05:09+00:00,Bill Slawski,archived,archive/posts/have-you-ever-seen-delicious-quick-links,
https://www.seobythesea.com/2009/08/how-a-search-engine-might-analyze-the-linking-structure-of-a-web-site/,how-a-search-engine-might-analyze-the-linking-structure-of-a-web-site,2020-11-04T00:09:32+00:00,How a Search Engine Might Analyze the Linking Structure of a Web Site,2009-08-31T12:44:56+00:00,2020-11-03T16:09:32+00:00,Bill Slawski,archived,archive/posts/how-a-search-engine-might-analyze-the-linking-structure-of-a-web-site,
https://www.seobythesea.com/2008/08/how-using-categories-for-queries-can-help-searchers-writers-and-search-engines/,how-using-categories-for-queries-can-help-searchers-writers-and-search-engines,2020-11-04T00:13:01+00:00,"How Using Query Categories Can Help Searchers, Writers, and Search Engines",2008-08-01T09:56:19+00:00,2020-11-03T16:13:01+00:00,Bill Slawski,archived,archive/posts/how-using-categories-for-queries-can-help-searchers-writers-and-search-engines,
https://www.seobythesea.com/2008/07/yahoo-patents-anchor-text-relevance-in-search-indexing/,yahoo-patents-anchor-text-relevance-in-search-indexing,2020-11-04T00:17:13+00:00,Yahoo Patents Anchor Text Relevance in Search Indexing,2008-07-10T09:00:25+00:00,2020-11-03T16:17:13+00:00,Bill Slawski,archived,archive/posts/yahoo-patents-anchor-text-relevance-in-search-indexing,
https://www.seobythesea.com/2008/03/using-anchor-text-to-determine-the-relevance-of-a-page/,using-anchor-text-to-determine-the-relevance-of-a-page,2020-11-04T00:18:17+00:00,Page Relevance Determined by Anchor Text,2008-03-23T17:35:33+00:00,2020-11-03T16:18:17+00:00,Bill Slawski,archived,archive/posts/using-anchor-text-to-determine-the-relevance-of-a-page,
https://www.seobythesea.com/2007/09/a-yahoo-approach-to-avoid-crawling-advertisement-and-session-tracking-links/,a-yahoo-approach-to-avoid-crawling-advertisement-and-session-tracking-links,2020-11-04T00:21:38+00:00,Transient Links to Avoid Crawling Advertisement and Session Tracking Links,2007-09-28T10:07:35+00:00,2020-11-03T16:21:38+00:00,Bill Slawski,archived,archive/posts/a-yahoo-approach-to-avoid-crawling-advertisement-and-session-tracking-links,
https://www.seobythesea.com/2007/08/search-indexing-dead-ends-ibm-patent-explores-dangling-nodes/,search-indexing-dead-ends-ibm-patent-explores-dangling-nodes,2020-11-04T00:22:35+00:00,Search Indexing Dead Ends: IBM Patent Explores Dangling Nodes,2007-08-01T02:20:10+00:00,2020-11-03T16:22:35+00:00,Bill Slawski,archived,archive/posts/search-indexing-dead-ends-ibm-patent-explores-dangling-nodes,
https://www.seobythesea.com/2007/05/stanfords-new-pagerank-patent/,stanfords-new-pagerank-patent,2020-11-04T00:24:07+00:00,Stanford Using the Block Structure of the Web for Computing PageRank,2007-05-08T08:20:57+00:00,2020-11-03T16:24:07+00:00,Bill Slawski,archived,archive/posts/stanfords-new-pagerank-patent,
https://www.seobythesea.com/2006/10/building-links-with-creative-commons/,building-links-with-creative-commons,2020-11-04T00:25:21+00:00,Building Links with Creative Commons,2006-10-29T22:59:20+00:00,2020-11-03T16:25:21+00:00,Bill Slawski,archived,archive/posts/building-links-with-creative-commons,
https://www.seobythesea.com/2007/05/how-linking-between-documents-could-have-allowed-google-to-group-search-results/,how-linking-between-documents-could-have-allowed-google-to-group-search-results,2020-11-04T00:32:47+00:00,Link Based Clustering Could Allow Google to Group Search Results,2007-05-02T22:13:24+00:00,2020-11-03T16:32:47+00:00,Bill Slawski,archived,archive/posts/how-linking-between-documents-could-have-allowed-google-to-group-search-results,
https://www.seobythesea.com/2006/09/yahoo-and-category-biased-page-rank/,yahoo-and-category-biased-page-rank,2020-11-04T00:35:08+00:00,Yahoo and Category-Biased Pagerank,2006-09-01T23:55:37+00:00,2020-11-03T16:35:08+00:00,Bill Slawski,archived,archive/posts/yahoo-and-category-biased-page-rank,
https://www.seobythesea.com/2006/09/microsoft-looks-at-category-based-link-weights/,microsoft-looks-at-category-based-link-weights,2020-11-04T00:35:35+00:00,Microsoft Looks at Category Based Link Weights,2006-09-01T10:48:37+00:00,2020-11-03T16:35:35+00:00,Bill Slawski,archived,archive/posts/microsoft-looks-at-category-based-link-weights,
https://www.seobythesea.com/2006/08/ibm-granted-patent-for-pagerank/,ibm-granted-patent-for-pagerank,2020-11-04T00:36:44+00:00,IBM Granted Patent for Pagerank,2006-08-13T11:28:32+00:00,2020-11-03T16:36:44+00:00,Bill Slawski,archived,archive/posts/ibm-granted-patent-for-pagerank,
https://www.seobythesea.com/2006/06/pagerank-patent-updated/,pagerank-patent-updated,2020-11-04T00:37:49+00:00,Pagerank Patent Updated,2006-06-06T17:13:54+00:00,2020-11-03T16:37:49+00:00,Bill Slawski,archived,archive/posts/pagerank-patent-updated,
https://www.seobythesea.com/2010/06/how-search-engines-may-use-geography-and-population-info-in-deciding-to-show-news-in-web-searches/,how-search-engines-may-use-geography-and-population-info-in-deciding-to-show-news-in-web-searches,2020-11-04T00:44:12+00:00,How Search Engines May Use Geography and Population Info in Deciding to Show News in Web Searches,2010-06-28T11:29:10+00:00,2020-11-03T16:44:12+00:00,Bill Slawski,archived,archive/posts/how-search-engines-may-use-geography-and-population-info-in-deciding-to-show-news-in-web-searches,
https://www.seobythesea.com/2014/09/google-maps-proof-of-concept/,google-maps-proof-of-concept,2020-11-04T00:49:23+00:00,Was Google Maps a Proof of Concept for Google's Knowledge Base Efforts?,2014-09-02T20:12:14+00:00,2020-11-03T16:49:23+00:00,Bill Slawski,archived,archive/posts/google-maps-proof-of-concept,
https://www.seobythesea.com/2012/06/search-engines-and-entities/,search-engines-and-entities,2020-11-04T00:52:09+00:00,Search Engines and Entities,2012-06-13T10:52:03+00:00,2020-11-03T16:52:09+00:00,Bill Slawski,archived,archive/posts/search-engines-and-entities,
https://www.seobythesea.com/2012/04/postrank-importance-social-engagement-metrics/,postrank-importance-social-engagement-metrics,2020-11-04T00:53:23+00:00,PostRank and the Importance of Social Engagement Data to SEO,2012-04-29T15:56:20+00:00,2020-11-03T16:53:23+00:00,Bill Slawski,archived,archive/posts/postrank-importance-social-engagement-metrics,
https://www.seobythesea.com/2008/07/google-on-one-boxes-and-grouping-result-types-to-fill-informational-needs/,google-on-one-boxes-and-grouping-result-types-to-fill-informational-needs,2020-11-04T01:20:22+00:00,Google Local One Box Results,2008-07-23T09:13:44+00:00,2020-11-03T17:20:22+00:00,Bill Slawski,archived,archive/posts/google-on-one-boxes-and-grouping-result-types-to-fill-informational-needs,
https://www.seobythesea.com/2020/01/making-podcasts-easier-to-find/,making-podcasts-easier-to-find,2021-04-28T20:29:43+00:00,Google Podcasts App and Making Podcasts Easier to Find,2020-01-22T12:36:33+00:00,2021-04-28T13:29:43+00:00,Bill Slawski,archived,archive/posts/making-podcasts-easier-to-find,
https://www.seobythesea.com/2019/12/10-search-engine-patents-from-2019/,10-search-engine-patents-from-2019,2021-04-28T20:41:59+00:00,Top 10 Search Engine Patents to Know About from 2019,2019-12-23T15:33:01+00:00,2021-04-28T13:41:59+00:00,Bill Slawski,archived,archive/posts/10-search-engine-patents-from-2019,
https://www.seobythesea.com/2019/10/news-ranking-algorithm/,news-ranking-algorithm,2021-04-28T20:48:05+00:00,Evolution of Google's News Ranking Algorithm,2019-10-31T16:13:42+00:00,2021-04-28T13:48:05+00:00,Bill Slawski,archived,archive/posts/news-ranking-algorithm,
https://www.seobythesea.com/2019/07/how-would-google-answer-vague-questions-in-queries/,how-would-google-answer-vague-questions-in-queries,2021-04-28T23:42:28+00:00,How would Google Answer Vague Questions in Queries?,2019-07-17T13:45:04+00:00,2021-04-28T16:42:28+00:00,Bill Slawski,archived,archive/posts/how-would-google-answer-vague-questions-in-queries,
https://www.seobythesea.com/2019/07/how-google-may-handle-question-answering-when-facts-are-missing/,how-google-may-handle-question-answering-when-facts-are-missing,2021-04-28T23:45:38+00:00,How Google May Handle Question Answering when Facts are Missing,2019-07-10T14:46:03+00:00,2021-04-28T16:45:38+00:00,Bill Slawski,archived,archive/posts/how-google-may-handle-question-answering-when-facts-are-missing,
https://www.seobythesea.com/2019/06/location-extensions-augmented-advertisements/,location-extensions-augmented-advertisements,2021-04-28T23:49:00+00:00,Location Extensions Augmented Advertisements,2019-06-14T10:53:37+00:00,2021-04-28T16:49:00+00:00,Bill Slawski,archived,archive/posts/location-extensions-augmented-advertisements,
https://www.seobythesea.com/2019/06/categorical-quality/,categorical-quality,2021-04-28T23:52:41+00:00,How Google May Rank Some Results based on Categorical Quality,2019-06-10T13:13:20+00:00,2021-04-28T16:52:41+00:00,Bill Slawski,archived,archive/posts/categorical-quality,
https://www.seobythesea.com/2019/05/google-image-classification/,google-image-classification,2021-04-28T23:55:51+00:00,Image Classification and Landmarks at Google,2019-05-20T15:05:41+00:00,2021-04-28T16:55:51+00:00,Bill Slawski,archived,archive/posts/google-image-classification,
https://www.seobythesea.com/2019/02/context-clusters-search-query-suggestions/,context-clusters-search-query-suggestions,2021-04-28T23:58:58+00:00,Context Clusters in Search Query Suggestions,2019-02-18T16:39:58+00:00,2021-04-28T16:58:58+00:00,Bill Slawski,archived,archive/posts/context-clusters-search-query-suggestions,
https://www.seobythesea.com/2018/10/how-google-might-identify-primary-versions-of-duplicate-pages/,how-google-might-identify-primary-versions-of-duplicate-pages,2021-04-29T00:09:06+00:00,How Google Identifies Primary Versions of Duplicate Content,2018-10-12T07:35:34+00:00,2021-04-28T17:09:06+00:00,Bill Slawski,archived,archive/posts/how-google-might-identify-primary-versions-of-duplicate-pages,
https://www.seobythesea.com/2018/07/quality-scores-for-queries/,quality-scores-for-queries,2021-04-29T00:12:56+00:00,"Quality Scores for Queries: Structured Data, Synthetic Queries and Augmentation Queries",2018-07-30T14:04:34+00:00,2021-04-28T17:12:56+00:00,Bill Slawski,archived,archive/posts/quality-scores-for-queries,
https://www.seobythesea.com/2018/07/learning-to-rank/,learning-to-rank,2021-04-29T00:14:17+00:00,Learning to Rank,2018-07-16T14:47:57+00:00,2021-04-28T17:14:17+00:00,Bill Slawski,archived,archive/posts/learning-to-rank,
https://www.seobythesea.com/2018/06/structured-data-json-ld/,structured-data-json-ld,2021-04-29T00:28:49+00:00,Google Patent on Structured Data Focuses upon JSON-LD,2018-06-17T14:46:45+00:00,2021-04-28T17:28:49+00:00,Bill Slawski,archived,archive/posts/structured-data-json-ld,
https://www.seobythesea.com/2018/06/google-combined-content-search-results/,google-combined-content-search-results,2021-04-29T01:04:40+00:00,Google to Offer Combined Content (Paid and Organic) Search Results,2018-06-07T11:08:51+00:00,2021-04-28T18:04:40+00:00,Bill Slawski,archived,archive/posts/google-combined-content-search-results,
https://www.seobythesea.com/2018/02/related-questions-question-graph/,related-questions-question-graph,2021-04-29T01:25:56+00:00,Google Related Questions now use a Question Graph,2018-02-19T14:11:45+00:00,2021-04-28T18:25:56+00:00,Bill Slawski,archived,archive/posts/related-questions-question-graph,
https://www.seobythesea.com/2018/01/google-targeted-advertising-part-1/,google-targeted-advertising-part-1,2021-04-29T01:34:56+00:00,"Google Targeted Advertising, Part 1",2018-01-20T14:09:40+00:00,2021-04-28T18:34:56+00:00,Bill Slawski,archived,archive/posts/google-targeted-advertising-part-1,
https://www.seobythesea.com/2017/12/google-reviews/,google-reviews,2021-04-29T01:37:09+00:00,Google May Diminish Reviews of Places You Stop Visiting,2017-12-18T11:41:02+00:00,2021-04-28T18:37:09+00:00,Bill Slawski,archived,archive/posts/google-reviews,
https://www.seobythesea.com/2017/11/semantic-keyword-research-topic-models/,semantic-keyword-research-topic-models,2021-04-29T01:39:05+00:00,Semantic Keywords Research and Topic Models,2017-11-09T17:09:53+00:00,2021-04-28T18:39:05+00:00,Bill Slawski,archived,archive/posts/semantic-keyword-research-topic-models,
https://www.seobythesea.com/2017/10/topical-search-results/,topical-search-results,2021-04-29T01:40:49+00:00,Topical Search Results at Google?,2017-10-13T12:50:41+00:00,2021-04-28T18:40:49+00:00,Bill Slawski,archived,archive/posts/topical-search-results,
https://www.seobythesea.com/2017/09/textile-based-device-controls/,textile-based-device-controls,2021-04-29T14:58:42+00:00,Google's Project Jacquard: Textile-Based Device Controls,2017-09-14T09:00:03+00:00,2021-04-29T07:58:42+00:00,Bill Slawski,archived,archive/posts/textile-based-device-controls,
https://www.seobythesea.com/2017/09/word-vector-approach/,word-vector-approach,2021-04-29T15:01:32+00:00,Citations behind the Google Brain Word Vectors Approach,2017-09-01T13:37:59+00:00,2021-04-29T08:01:32+00:00,Bill Slawski,archived,archive/posts/word-vector-approach,
https://www.seobythesea.com/2017/08/personalizing-search-results/,personalizing-search-results,2021-04-29T15:04:43+00:00,Personalized Search Results at Google,2017-08-16T16:09:25+00:00,2021-04-29T08:04:43+00:00,Bill Slawski,archived,archive/posts/personalizing-search-results,
https://www.seobythesea.com/2017/06/learn-seo-forums/,learn-seo-forums,2021-04-29T15:54:24+00:00,Learning Through SEO Forums,2017-06-30T15:08:44+00:00,2021-04-29T08:54:24+00:00,Bill Slawski,archived,archive/posts/learn-seo-forums,
https://www.seobythesea.com/2017/06/learning-seo-summer-2017/,learning-seo-summer-2017,2021-04-29T15:56:22+00:00,"Learning SEO, Summer 2017",2017-06-09T09:33:53+00:00,2021-04-29T08:56:22+00:00,Bill Slawski,archived,archive/posts/learning-seo-summer-2017,
https://www.seobythesea.com/2017/05/how-does-google-look-for-authoritative-search-results/,how-does-google-look-for-authoritative-search-results,2021-04-29T15:58:36+00:00,Authoritative Search Results in Google Searches?,2017-05-25T10:04:44+00:00,2021-04-29T08:58:36+00:00,Bill Slawski,archived,archive/posts/how-does-google-look-for-authoritative-search-results,
https://www.seobythesea.com/2017/04/google-social-media-influencer-scores/,google-social-media-influencer-scores,2021-04-29T16:00:41+00:00,Google Social Media Influencer Scores,2017-04-27T14:18:24+00:00,2021-04-29T09:00:41+00:00,Bill Slawski,archived,archive/posts/google-social-media-influencer-scores,
